,symbol,date,Sales Change,Net Profit Margin Change,EPS Change,prev_qtr_sales_change,prev_qtr_npm_change,prev_qtr_eps_change,Price Change
7692,RCOM,2019-03-31,1.36986301369863,61.39123375740401,60.2499297950014,-10.093457943925234,-3550.7671254506704,-3154.0229885057465,0.0
7693,RCOM,2019-06-30,-14.015904572564613,-23.73840569969083,-6.400000000000006,-10.083160083160084,94.76741516176278,95.30201342281879,0.0
7694,RCOM,2019-09-30,-69.08904810644832,-8667.19063428475,-2741.826923076923,-65.08670520231213,-23504.924365794523,-8163.1578947368425,1.0
7695,RCOM,2019-12-31,-75.60747663551402,-18242.758297363274,-4337.931034482759,-13.57615894039735,59.321809992019105,64.8680618744313,0.0
7696,RECLTD,2015-03-31,20.05375339616568,-23.358154438904037,-8.036454018227014,2.46115009922598,-22.442495530893222,-20.54402290622764,0.0
7697,RECLTD,2015-06-30,21.335595965829107,-5.004937221907213,15.242494226327949,6.17786027674654,26.999561759104218,34.86486486486488,0.0
7698,RECLTD,2015-09-30,17.31111071299896,-8.029125871145443,7.894736842105258,4.070006657378123,5.227051924498896,9.552438209752825,0.0
7699,RECLTD,2015-12-31,15.612194517500466,-14.128913791415526,-0.7158196134574188,2.113900875051117,-17.14981083447269,-15.42682926829268,0.0
7700,RECLTD,2016-03-31,13.701203734953312,-6.954468225774542,5.855855855855859,0.7675371181216195,-15.96264161744712,-15.284787310742606,1.0
7701,RECLTD,2016-06-30,5.134480803971117,-8.596824010913029,-3.874415497661991,-1.8220225786343982,24.757880068561224,22.468085106382986,1.0
7702,RECLTD,2016-09-30,1.0766335729811636,7.005112041212418,-45.91463414634146,0.05324464824099502,23.188634958284627,-38.359972202918705,0.0
7703,RECLTD,2016-12-31,-6.174860209872132,36.500176864895366,-35.976928622927176,-5.212009092099476,5.687151376738828,0.11273957158964558,1.0
7704,RECLTD,2017-03-31,-4.455207168699931,19.026667634739482,-43.14893617021277,2.614432332391722,-26.72033872159718,-24.774774774774784,0.0
7705,RECLTD,2017-06-30,-6.417743737035265,-2.1458546300725634,-54.20430854760251,-3.8386460406249947,2.565886913143127,-1.3473053892215547,0.0
7706,RECLTD,2017-09-30,-7.789558858585622,-24.782044939099595,-30.665163472378794,-1.413428196052811,-5.308076900812153,-6.676783004552345,1.0
7707,RECLTD,2017-12-31,-2.6193912881773183,-24.11756321995764,-26.126126126126138,0.10267968489716557,6.6208005298057,6.666666666666654,0.0
7708,RECLTD,2018-03-31,-2.795492555191,-34.90159990048646,-36.676646706586816,2.4288663168711184,-37.13448181842068,-35.51829268292682,0.0
7709,RECLTD,2018-06-30,2.9979036391962035,9.59246141921217,12.89833080424887,1.892578125,72.66857537624666,75.88652482269502,1.0
7710,RECLTD,2018-09-30,32.64922689843632,9.50157494562595,45.20325203252031,26.967948572733025,-5.386606161457758,20.026881720430097,1.0
7711,RECLTD,2018-12-31,31.896079804308485,-25.460577332531443,-1.6768292682926744,-0.4656767547284788,-27.421565216925636,-27.771556550951843,1.0
7712,REDINGTON,2015-03-31,-5.0029373306297265,-57.61267741689746,-59.86622073578596,-14.485546865004565,6.572809993799905,-9.090909090909099,0.0
7713,REDINGTON,2015-06-30,7.132514833750046,5.0038802521347225,12.903225806451612,-4.551922706084968,-8.433505281285758,-12.499999999999993,1.0
7714,REDINGTON,2015-09-30,8.69991405212277,10.554682742481015,19.999999999999996,6.610980099831757,18.120531775841183,25.71428571428572,1.0
7715,REDINGTON,2015-12-31,155.97956346329354,-8.55767973309146,109.09090909090907,194.16882853800863,-20.66974728273328,109.09090909090907,0.0
7716,REDINGTON,2016-03-31,248.2475213948014,-14.015865507446215,186.66666666666669,16.338179285802347,0.21148633377816384,24.637681159420296,0.0
7717,REDINGTON,2016-06-30,235.55661603090394,-30.972793735056225,121.9047619047619,-8.03026050229226,-26.49133057850418,-32.26744186046511,1.0
7718,REDINGTON,2016-09-30,217.7643745384922,-40.175107551725254,90.15151515151513,0.9581387816793069,2.373375539776741,7.725321888412005,0.0
7719,REDINGTON,2016-12-31,21.742921277429947,-16.214363353699905,7.24637681159421,12.702918906469138,11.103178914611675,17.92828685258965,1.0
7720,REDINGTON,2017-03-31,3.0608016894556047,3.482575749030144,11.046511627906973,-1.5145529737733543,23.76993409067848,29.054054054054053,1.0
7721,REDINGTON,2017-06-30,2.487631393733793,-0.30894083703032305,5.579399141630897,-8.541748108843185,-29.18462785404527,-35.602094240837694,1.0
7722,REDINGTON,2017-09-30,8.416070642718774,6.07513085341816,11.952191235059772,6.798103900576324,8.929218903530517,14.227642276422767,1.0
7723,REDINGTON,2017-12-31,7.001283643174568,-6.327701981828413,7.43243243243244,11.232190226354719,-1.887558352982428,13.167259786476873,0.0
7724,REDINGTON,2018-03-31,4.808346101613898,-10.680145592820518,-6.282722513088999,-3.5329627229630645,18.019016580771932,12.578616352201255,0.0
7725,REDINGTON,2018-06-30,3.464027793252236,-16.488043545417437,-9.7560975609756,-9.714832190800102,-33.78929786418604,-37.988826815642454,0.0
7726,REDINGTON,2018-09-30,5.353151107684225,-21.046118898684874,-6.76156583629893,8.74810326092277,2.9838715662917052,18.01801801801801,0.0
7727,REDINGTON,2018-12-31,7.687834657753828,-4.170571246921263,14.77987421383647,13.697156504337665,19.082926709309753,39.31297709923663,1.0
7728,REDINGTON,2019-03-31,11.212970786739309,8.053942317320269,21.229050279329602,-0.3751367768640846,33.07415243833324,18.904109589041095,1.0
7729,REDINGTON,2019-06-30,14.291280384536314,12.398371974944975,27.477477477477468,-7.215791866279679,-31.127222498474204,-34.79262672811059,1.0
7730,REDINGTON,2019-09-30,11.079523716502033,24.24075238216655,27.480916030534342,5.692118197064774,13.834332844933131,18.021201413427555,1.0
7731,REDINGTON,2019-12-31,17.057955385801808,7.943666293586095,9.863013698630134,19.816472273909014,3.4624103243791513,20.059880239520957,0.0
7732,RELAXO,2015-03-31,18.312231073771066,65.28399111398659,95.32967032967034,32.477105607434474,61.84077103247496,114.15662650602411,1.0
7733,RELAXO,2015-06-30,21.33914718313627,28.16296197335486,55.584415584415595,2.973259506961518,-18.15020210367904,-15.752461322081576,1.0
7734,RELAXO,2015-09-30,15.739977890091586,34.92548248884832,-21.79930795847752,-14.82947154919641,-11.669652711934132,-62.27045075125209,0.0
7735,RELAXO,2015-12-31,16.59975037969354,5.206415143805325,-38.855421686746986,0.35591794473565,-10.086120949492885,-10.176991150442479,0.0
7736,RELAXO,2016-03-31,10.19516768711421,-30.21619068006864,-61.603375527426174,25.2004126902244,7.349589761075512,34.482758620689665,1.0
7737,RELAXO,2016-06-30,-4.373994135673185,5.350236500622357,-49.58263772954925,-10.641076880606178,23.56584786555526,10.622710622710624,0.0
7738,RELAXO,2016-09-30,8.214586164498815,-6.679320753130827,0.8849557522123902,-3.6172910662824096,-21.75577121760463,-24.503311258278153,0.0
7739,RELAXO,2016-12-31,0.8537529017281402,1.9145047430769107,2.4630541871921316,-6.470363105774302,-1.8060249141534253,-8.771929824561392,1.0
7740,RELAXO,2017-03-31,2.6551188499429337,1.803263593652613,4.761904761904758,27.436638449144525,7.232416138092665,37.499999999999986,0.0
7741,RELAXO,2017-06-30,13.078962536023056,-8.857570324407186,2.980132450331121,-1.5673603724738607,10.626036944591203,8.741258741258742,1.0
7742,RELAXO,2017-09-30,9.996172798162931,6.712956757682126,17.105263157894743,-6.244902952210079,-8.388738019018188,-14.14790996784566,1.0
7743,RELAXO,2017-12-31,17.004680187207487,30.00467463479415,52.403846153846146,-0.511036207458954,19.626296281155025,18.726591760299627,0.0
7744,RELAXO,2018-03-31,11.704027774990468,39.52948824996049,55.59440559440561,21.663387978142076,15.088816533605298,40.378548895899065,1.0
7745,RELAXO,2018-06-30,15.495025281357039,6.5201161469301505,22.829581993569132,1.7732344011066996,-15.545463170465132,-14.157303370786522,1.0
7746,RELAXO,2018-09-30,18.55822550831793,3.7506988686686853,22.846441947565538,-3.758296850727298,-10.770539888850083,-14.136125654450263,1.0
7747,RELAXO,2018-12-31,20.496174863387978,-22.574373077460645,-9.463722397476335,1.115207542324694,-10.726953292968053,-12.499999999999991,1.0
7748,RELAXO,2019-03-31,14.209230879790159,-10.885461034290849,-1.348314606741584,15.315544107243277,32.463723358185355,52.96167247386758,0.0
7749,RELAXO,2019-06-30,14.443581415054371,-5.394555812414398,-47.382198952879584,1.9820670127418596,-10.341689884190354,-54.21412300683372,1.0
7750,RELAXO,2019-09-30,14.04647920908307,56.74600904122274,-13.414634146341461,-4.092241246336573,47.838867851973575,41.29353233830847,1.0
7751,RELAXO,2019-12-31,8.808750702922342,39.74005717491189,-24.041811846689892,-3.528635990800457,-20.412514951252067,-23.2394366197183,0.0
7752,RELCAPITAL,2015-03-31,77.2068511198946,64.50557620817845,189.91097922848664,68.75784190715181,275.0313050283702,532.3624595469256,0.0
7753,RELCAPITAL,2015-06-30,1.191765980498375,31.014372850561294,29.345794392523374,-30.557620817843866,-47.607589470544504,-64.58546571136131,0.0
7754,RELCAPITAL,2015-09-30,-1.4722536806342015,61.196754563894515,54.12186379928314,-6.852248394004283,-33.74581280788178,-37.861271676300575,1.0
7755,RELCAPITAL,2015-12-31,190.4642409033877,22.761736955780368,200.0,166.09195402298852,-5.699544036477085,115.5813953488372,0.0
7756,RELCAPITAL,2016-03-31,108.69888475836431,-42.42119678528656,-15.762538382804495,21.252699784017278,75.90052281000187,77.56202804746496,1.0
7757,RELCAPITAL,2016-06-30,289.93576017130624,-63.9501059072723,18.063583815028903,29.747060919130746,-67.19728883897778,-50.36452004860268,1.0
7758,RELCAPITAL,2016-09-30,461.60919540229884,-50.70382498749261,133.25581395348837,34.15705656232839,-9.401176082984728,22.76621787025703,0.0
7759,RELCAPITAL,2016-12-31,70.41036717062636,-44.133121939584406,-10.571736785329024,-19.259107654523127,6.869794117273045,-17.347956131605187,1.0
7760,RELCAPITAL,2017-03-31,79.30174563591022,-57.254404666227124,0.24301336573511026,27.579214195183777,34.58730518115322,99.03498190591075,1.0
